"Year","Period","State","Commodity","Type","Production","Chemical","Materials","Unit","Value"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110007)"," MEASURED IN LB","2,300"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINOSAD = 110003)"," MEASURED IN LB","600"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPIROMESIFEN = 24875)"," MEASURED IN LB","1,800"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SULFOXAFLOR = 5210)"," MEASURED IN LB","1,000"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(THIAMETHOXAM = 60109)"," MEASURED IN LB","1,400"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(TOTAL)"," MEASURED IN LB","212,600"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(CHLOROPICRIN = 81501)"," MEASURED IN LB","6,146,600"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(DICHLOROPROPENE = 29001)"," MEASURED IN LB","1,045,700"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(FLUTRIAFOL = 128940)"," MEASURED IN LB","1,700"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(IRON PHOSPHATE = 34903)"," MEASURED IN LB","100"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(METAM-POTASSIUM = 39002)"," MEASURED IN LB","254,000"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(METAM-SODIUM = 39003)"," MEASURED IN LB","244,000"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(REYNOUTRIA SACHALINE = 55809)"," MEASURED IN LB","600"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(TOTAL)"," MEASURED IN LB","7,698,900"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," MEASURED IN LB","668,000"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," MEASURED IN LB","493,000"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," MEASURED IN LB","430,000"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","(SULFUR)"," "," MEASURED IN LB","57,000"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","0.205"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BLAD = 30006)"," AVG","0.482"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BORAX DECAHYDRATE = 11102)"," AVG","0.023"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BOSCALID = 128008)"," AVG","0.337"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," AVG","1.739"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CYFLUFENAMID = 555550)"," AVG","0.023"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CYPRODINIL = 288202)"," AVG","0.32"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(DIFENOCONAZOLE = 128847)"," AVG","0.114"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENHEXAMID = 90209)"," AVG","0.623"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FLUDIOXONIL = 71503)"," AVG","0.213"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FLUOPYRAM = 80302)"," AVG","0.113"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FLUXAPYROXAD = 138009)"," AVG","0.168"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FOSETYL-AL = 123301)"," AVG","3.997"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(MEFENOXAM = 113502)"," AVG","0.493"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(MYCLOBUTANIL = 128857)"," AVG","0.106"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PENTHIOPYRAD = 90112)"," AVG","0.303"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)"," AVG","0.073"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(POTASSIUM BICARBON. = 73508)"," AVG","2.381"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PROPICONAZOLE = 122101)"," AVG","0.112"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," AVG","0.169"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PYRIMETHANIL = 288201)"," AVG","0.51"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(QUINOLINE = 55459)"," AVG","0.097"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(SULFUR = 77501)"," AVG","3.656"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(TETRACONAZOLE = 120603)"," AVG","0.039"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(THIOPHANATE-METHYL = 102001)"," AVG","0.669"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(THIRAM = 79801)"," AVG","2.219"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(TRIFLOXYSTROBIN = 129112)"," AVG","0.113"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(TRIFLUMIZOLE = 128879)"," AVG","0.23"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)"," AVG","0.024"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","HERBICIDE","(FLUMIOXAZIN = 129034)"," AVG","0.089"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","HERBICIDE","(OXYFLUORFEN = 111601)"," AVG","0.313"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PENDIMETHALIN = 108501)"," AVG","1.202"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ABAMECTIN = 122804)"," AVG","0.019"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ACEQUINOCYL = 6329)"," AVG","0.297"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ACETAMIPRID = 99050)"," AVG","0.126"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(AZADIRACHTIN = 121701)"," AVG","0.034"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(BIFENAZATE = 586)"," AVG","0.496"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(BIFENTHRIN = 128825)"," AVG","0.109"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(CHLORANTRANILIPROLE = 90100)"," AVG","0.067"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(CYANTRANILIPROLE = 90098)"," AVG","0.111"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(CYFLUMETOFEN = 138831)"," AVG","0.178"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ETOXAZOLE = 107091)"," AVG","0.135"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FENPROPATHRIN = 127901)"," AVG","0.286"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FENPYROXIMATE = 129131)"," AVG","0.103"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FLONICAMID = 128016)"," AVG","0.085"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FLUPYRADIFURONE = 122304)"," AVG","0.158"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(HEXYTHIAZOX = 128849)"," AVG","0.177"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(IMIDACLOPRID = 129099)"," AVG","0.515"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," AVG","1.991"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(METHOXYFENOZIDE = 121027)"," AVG","0.174"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(NALED = 34401)"," AVG","0.904"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(NEEM OIL = 25006)"," AVG","0.095"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(NEEM OIL"," AVG","5.151"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(NOVALURON = 124002)"," AVG","0.059"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)"," AVG","0.478"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PYRETHRINS = 69001)"," AVG","0.044"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PYRIPROXYFEN = 129032)"," AVG","0.067"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110007)"," AVG","0.068"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINOSAD = 110003)"," AVG","0.093"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPIROMESIFEN = 24875)"," AVG","0.243"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SULFOXAFLOR = 5210)"," AVG","0.069"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(THIAMETHOXAM = 60109)"," AVG","0.062"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(CHLOROPICRIN = 81501)"," AVG","244.066"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(DICHLOROPROPENE = 29001)"," AVG","83.557"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(FLUTRIAFOL = 128940)"," AVG","0.112"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(IRON PHOSPHATE = 34903)"," AVG","0.161"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(METAM-POTASSIUM = 39002)"," AVG","214.011"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(METAM-SODIUM = 39003)"," AVG","228.063"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(REYNOUTRIA SACHALINE = 55809)"," AVG","0.191"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," AVG","6"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," AVG","8"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," AVG","5"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","(SULFUR)"," "," AVG","2"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","0.447"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BLAD = 30006)"," AVG","0.54"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BORAX DECAHYDRATE = 11102)"," AVG","0.051"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BOSCALID = 128008)"," AVG","0.508"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," AVG","10.456"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CYFLUFENAMID = 555550)"," AVG","0.034"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CYPRODINIL = 288202)"," AVG","0.765"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(DIFENOCONAZOLE = 128847)"," AVG","0.25"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENHEXAMID = 90209)"," AVG","1.163"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FLUDIOXONIL = 71503)"," AVG","0.51"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FLUOPYRAM = 80302)"," AVG","0.224"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FLUXAPYROXAD = 138009)"," AVG","0.361"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FOSETYL-AL = 123301)"," AVG","18.136"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(MEFENOXAM = 113502)"," AVG","1.215"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(MYCLOBUTANIL = 128857)"," AVG","0.281"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PENTHIOPYRAD = 90112)"," AVG","0.625"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)"," AVG","0.149"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(POTASSIUM BICARBON. = 73508)"," AVG","2.908"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PROPICONAZOLE = 122101)"," AVG","0.174"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," AVG","0.317"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PYRIMETHANIL = 288201)"," AVG","0.883"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(QUINOLINE = 55459)"," AVG","0.264"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(SULFUR = 77501)"," AVG","26.646"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(TETRACONAZOLE = 120603)"," AVG","0.058"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(THIOPHANATE-METHYL = 102001)"," AVG","1.041"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(THIRAM = 79801)"," AVG","5.064"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(TRIFLOXYSTROBIN = 129112)"," AVG","0.235"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(TRIFLUMIZOLE = 128879)"," AVG","0.55"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)"," AVG","0.074"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","HERBICIDE","(FLUMIOXAZIN = 129034)"," AVG","0.217"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","HERBICIDE","(OXYFLUORFEN = 111601)"," AVG","0.428"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PENDIMETHALIN = 108501)"," AVG","1.84"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ABAMECTIN = 122804)"," AVG","0.04"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ACEQUINOCYL = 6329)"," AVG","0.47"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ACETAMIPRID = 99050)"," AVG","0.182"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(AZADIRACHTIN = 121701)"," AVG","0.091"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(BIFENAZATE = 586)"," AVG","0.978"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(BIFENTHRIN = 128825)"," AVG","0.346"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(CHLORANTRANILIPROLE = 90100)"," AVG","0.119"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(CYANTRANILIPROLE = 90098)"," AVG","0.222"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(CYFLUMETOFEN = 138831)"," AVG","0.299"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ETOXAZOLE = 107091)"," AVG","0.581"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FENPROPATHRIN = 127901)"," AVG","0.531"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FENPYROXIMATE = 129131)"," AVG","0.128"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FLONICAMID = 128016)"," AVG","0.161"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FLUPYRADIFURONE = 122304)"," AVG","0.399"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(HEXYTHIAZOX = 128849)"," AVG","0.269"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(IMIDACLOPRID = 129099)"," AVG","0.793"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," AVG","5.571"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(METHOXYFENOZIDE = 121027)"," AVG","0.245"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(NALED = 34401)"," AVG","1.665"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(NEEM OIL = 25006)"," AVG","0.334"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(NEEM OIL"," AVG","7.924"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(NOVALURON = 124002)"," AVG","0.192"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)"," AVG","0.884"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PYRETHRINS = 69001)"," AVG","0.074"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(PYRIPROXYFEN = 129032)"," AVG","0.074"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110007)"," AVG","0.108"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINOSAD = 110003)"," AVG","0.113"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPIROMESIFEN = 24875)"," AVG","0.307"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SULFOXAFLOR = 5210)"," AVG","0.137"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(THIAMETHOXAM = 60109)"," AVG","0.164"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(CHLOROPICRIN = 81501)"," AVG","345.893"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(DICHLOROPROPENE = 29001)"," AVG","125.71"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(FLUTRIAFOL = 128940)"," AVG","0.188"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(IRON PHOSPHATE = 34903)"," AVG","0.235"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(METAM-POTASSIUM = 39002)"," AVG","244.72"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(METAM-SODIUM = 39003)"," AVG","303.425"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","OTHER","(REYNOUTRIA SACHALINE = 55809)"," AVG","0.231"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," AVG","58"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," AVG","86"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," AVG","75"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","(SULFUR)"," "," AVG","16"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","2.2"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)"," AVG","1.2"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BACILLUS SUBTILIS = 6479)"," AVG","1.5"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BLAD = 30006)"," AVG","1.1"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BORAX DECAHYDRATE = 11102)"," AVG","2.3"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BOSCALID = 128008)"," AVG","1.5"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BT SUBSP KURSTAKI EVB-113-19 = 6544)"," AVG","2.6"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," AVG","6"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CYFLUFENAMID = 555550)"," AVG","1.5"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CYPRODINIL = 288202)"," AVG","2.4"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(DIFENOCONAZOLE = 128847)"," AVG","2.2"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENHEXAMID = 90209)"," AVG","1.9"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FLUDIOXONIL = 71503)"," AVG","2.4"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FLUOPYRAM = 80302)"," AVG","2"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FLUXAPYROXAD = 138009)"," AVG","2.2"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FOSETYL-AL = 123301)"," AVG","4.5"
2019,"YEAR","CALIFORNIA","STRAWBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(MEFENOXAM = 113502)"," AVG","2.5"
